FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m1_public_data.fid-3b25e662_1963ba17013_-36a4,923400560,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS3,Cardinal Shoal,-11.97,123.39,2021-10-10,9,RLS,15,9:30:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (123.38999938964844 -11.970000267028809)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36a3,923400576,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS203,Whatever Reef,-12.54,123.57,2021-10-15,6,RLS,40,16:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,112.5,1,,POINT (123.56999969482422 -12.539999961853027)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36a2,923400562,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS3,Cardinal Shoal,-11.97,123.39,2021-10-10,6,RLS,20,9:30:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (123.38999938964844 -11.970000267028809)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36a1,923400598,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS186,Cartier North,-12.53,123.58,2021-10-15,4,RLS,20,12:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,125,1,,POINT (123.58000183105469 -12.529999732971191)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36a0,923400588,Australia,Northern Territory,Exmouth to Broome,Central Indo-Pacific,Oceanic Shoals,OS15,Blue Coral Shoal,-11.73,123.99,2021-10-09,12,RLS,35,10:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,150,1,,POINT (123.98999786376953 -11.729999542236328)
ep_m1_public_data.fid-3b25e662_1963ba17013_-369f,923400602,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS185,Ashmore reef lagoon South,-10.45,144.45,2021-08-18,2,RLS,25,10:01:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,125,1,,POINT (144.4499969482422 -10.449999809265137)
ep_m1_public_data.fid-3b25e662_1963ba17013_-369e,923400590,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS1,Flinders Shoal East,-9.88,129.29,2021-10-04,14,RLS,30,8:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Emydocephalus annulatus,Emydocephalus annulatus,75,1,,POINT (129.2899932861328 -9.880000114440918)
ep_m1_public_data.fid-3b25e662_1963ba17013_-369d,923400603,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS189,Ashmore Rf Lagoon SW,-10.45,144.43,2021-08-18,3,RLS,20,12:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,2,,POINT (144.42999267578125 -10.449999809265137)
ep_m1_public_data.fid-3b25e662_1963ba17013_-369c,923400623,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS192,Ashmore reef SW anchorage,-10.38,144.53,2021-08-19,2.5,RLS,25,14:55:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (144.52999877929688 -10.380000114440918)
ep_m1_public_data.fid-3b25e662_1963ba17013_-369b,923400672,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS242,Ashmore South Anchorage bommie,-10.44,144.45,2021-08-18,14.5,RLS,25,9:15:00,-10.44,144.45,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,125,1,,POINT (144.45 -10.44)
ep_m1_public_data.fid-3b25e662_1963ba17013_-369a,923400672,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS242,Ashmore South Anchorage bommie,-10.44,144.45,2021-08-18,14.5,RLS,25,9:15:00,-10.44,144.45,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,125,1,,POINT (144.45 -10.44)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3699,923400848,Australia,New South Wales,Lord Howe and Norfolk Islands,Central Indo-Pacific,Lord Howe Island,LHI17,North Head inside,-31.52,159.04,2022-03-24,7,RLS,20,10:30:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,75,1,,POINT (159.0399932861328 -31.520000457763672)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3698,923401020,Australia,New South Wales,Manning-Hawkesbury,Temperate Australasia,Port Stephens - North,NSW24,Status Rock mid-west side,-32.43,152.53,2022-06-24,6,RLS,15,10:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (152.52999877929688 -32.43000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3697,923401271,Australia,Western Australia,Ningaloo,Central Indo-Pacific,Ningaloo Reef,NMP26,Outside Yalobia South,-23.22,113.75,2022-08-06,15,RLS,15,9:45:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Caretta caretta,Caretta caretta,100,1,,POINT (113.75 -23.219999313354492)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3696,912354734,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Pilbara,WA68,Enderby West Rock,-20.61,116.46,2021-06-04,4,RLS,10,11:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (116.45999908447266 -20.610000610351562)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3695,912354761,Australia,New South Wales,Tweed-Moreton,Temperate Australasia,Byron,CBMP1,Anemone mooring Julien Rocks,-28.61,153.63,2021-06-16,8,RLS,20,10:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,50,1,,POINT (153.6300048828125 -28.610000610351562)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3694,912354763,Australia,New South Wales,Tweed-Moreton,Temperate Australasia,Byron,CBMP1,Anemone mooring Julien Rocks,-28.61,153.63,2021-06-16,8.5,RLS,20,10:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,62.5,1,,POINT (153.6300048828125 -28.610000610351562)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3693,923400186,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Exmouth,NMP-BF2,Bundegi SZ North,-21.85,114.17,2021-08-08,2,RLS,15,11:45:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,50,1,,POINT (114.16999816894531 -21.850000381469727)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3692,923400217,Australia,Western Australia,Ningaloo,Central Indo-Pacific,Ningaloo Reef,NMP29,Monck Wall,-23.17,113.76,2021-08-07,5.5,RLS,15,11:30:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (113.76000213623047 -23.170000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3691,923400204,Australia,Western Australia,Ningaloo,Central Indo-Pacific,Ningaloo Reef,NMP19,Maud SZ Nth,-23.09,113.74,2021-08-12,2.1,RLS,8,10:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,112.5,1,,POINT (113.73999786376953 -23.09000015258789)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3690,923400214,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Exmouth,NMP-BF2,Bundegi SZ North,-21.85,114.17,2021-08-08,1.5,RLS,15,11:45:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,150,1,,POINT (114.16999816894531 -21.850000381469727)
ep_m1_public_data.fid-3b25e662_1963ba17013_-368f,923401428,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS58,Kenn Reef North Cay bommie,-21.2,155.77,2022-12-09,8,RLS,38,11:15:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,40,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-368e,923401428,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS58,Kenn Reef North Cay bommie,-21.2,155.77,2022-12-09,8,RLS,38,11:15:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-368d,923401428,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS58,Kenn Reef North Cay bommie,-21.2,155.77,2022-12-09,8,RLS,38,11:15:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-368c,923401428,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS58,Kenn Reef North Cay bommie,-21.2,155.77,2022-12-09,8,RLS,38,11:15:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-368b,923401430,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS61,Kenn Reef Pipeline,-21.21,155.77,2022-12-09,7,RLS,34,12:30:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,137.5,1,,POINT (155.77000427246094 -21.209999084472656)
ep_m1_public_data.fid-3b25e662_1963ba17013_-368a,923401437,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS31,Bird Lagoon,-22.18,155.47,2022-12-11,2,RLS,29,10:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,2,,POINT (155.47000122070312 -22.18000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3689,923401437,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS31,Bird Lagoon,-22.18,155.47,2022-12-11,2,RLS,29,10:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (155.47000122070312 -22.18000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3688,923401458,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS53,Kenn Break,-21.26,155.76,2022-12-10,2.5,RLS,30,13:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,125,1,,POINT (155.75999450683594 -21.260000228881836)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3687,923401468,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS32,Bird Reef Hole,-22.17,155.48,2022-12-11,5,RLS,38,12:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,1,,POINT (155.47999572753906 -22.170000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3686,923401468,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS32,Bird Reef Hole,-22.17,155.48,2022-12-11,5,RLS,38,12:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,1,,POINT (155.47999572753906 -22.170000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3685,923401468,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS32,Bird Reef Hole,-22.17,155.48,2022-12-11,5,RLS,38,12:30:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (155.47999572753906 -22.170000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3684,923401442,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS238,North Kenn,-21.14,155.75,2022-12-09,11,RLS,38,7:15:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,35,2,,POINT (155.75 -21.139999389648438)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3683,923401479,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS54,Kenn Reef bommie,-21.25,155.76,2022-12-10,8,RLS,30,11:45:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,35,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3682,923401479,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS54,Kenn Reef bommie,-21.25,155.76,2022-12-10,8,RLS,30,11:45:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,40,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3681,923401524,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS43,West Islet Passage,-22.19,155.17,2022-12-15,5,RLS,40,8:15:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,40,1,,POINT (155.1699981689453 -22.190000534057617)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3680,923401480,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS47,Saumarez egg seasnake,-21.9,153.54,2022-12-16,7,RLS,32,14:30:00,-21.9,153.54,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (153.54 -21.9)
ep_m1_public_data.fid-3b25e662_1963ba17013_-367f,923401534,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS238,North Kenn,-21.14,155.75,2022-12-09,9,RLS,38,8:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,2,,POINT (155.75 -21.139999389648438)
ep_m1_public_data.fid-3b25e662_1963ba17013_-367e,923401539,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS56,Kenn Reef rubble,-21.25,155.76,2022-12-09,13.5,RLS,30,15:45:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Acalyptophis peronii,Acalyptophis peronii,100,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-367d,923401539,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS56,Kenn Reef rubble,-21.25,155.76,2022-12-09,13.5,RLS,30,15:45:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-367c,923401540,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS52,Kenn Reef anchorage bommie,-21.26,155.75,2022-12-10,14,RLS,32,11:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (155.75 -21.260000228881836)
ep_m1_public_data.fid-3b25e662_1963ba17013_-367b,923401542,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS59,Kenn Twin Bommies,-21.2,155.77,2022-12-09,6,RLS,30,10:40:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-367a,923401542,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS59,Kenn Twin Bommies,-21.2,155.77,2022-12-09,6,RLS,30,10:40:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3679,923401487,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS22,Cato Lagoon South,-23.25,155.55,2022-12-12,2.5,RLS,30,10:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (155.5500030517578 -23.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3678,923401542,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS59,Kenn Twin Bommies,-21.2,155.77,2022-12-09,6,RLS,30,10:40:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,35,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3677,923401542,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS59,Kenn Twin Bommies,-21.2,155.77,2022-12-09,6,RLS,30,10:40:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,30,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3676,923401488,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS32,Bird Reef Hole,-22.17,155.48,2022-12-11,1.5,RLS,38,13:15:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,1,,POINT (155.47999572753906 -22.170000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3675,923401573,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS57,Kenn Cave,-21.25,155.76,2022-12-09,7,RLS,31,15:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,137.5,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3674,923401560,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS57,Kenn Cave,-21.25,155.76,2022-12-09,8,RLS,32,15:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3673,923401560,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS57,Kenn Cave,-21.25,155.76,2022-12-09,8,RLS,32,15:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,112.5,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3672,923401574,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS39,Porpoise Lagoon,-22.19,155.36,2022-12-14,3,RLS,32,9:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (155.36000061035156 -22.190000534057617)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3671,923401568,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS37,Porpoise NE,-22.19,155.37,2022-12-14,6,RLS,31,11:50:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,87.5,1,,POINT (155.3699951171875 -22.190000534057617)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3670,923401609,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS38,Porpoise Anchorage,-22.19,155.36,2022-12-14,5,RLS,40,9:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (155.36000061035156 -22.190000534057617)
ep_m1_public_data.fid-3b25e662_1963ba17013_-366f,923401621,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS25,Cato Passage,-23.24,155.55,2022-12-13,7,RLS,25,8:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (155.5500030517578 -23.239999771118164)
ep_m1_public_data.fid-3b25e662_1963ba17013_-366e,923401621,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS25,Cato Passage,-23.24,155.55,2022-12-13,7,RLS,25,8:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,112.5,1,,POINT (155.5500030517578 -23.239999771118164)
ep_m1_public_data.fid-3b25e662_1963ba17013_-366d,923401611,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS31,Bird Lagoon,-22.18,155.47,2022-12-11,3.5,RLS,29,11:15:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,2,,POINT (155.47000122070312 -22.18000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-366c,923401611,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS31,Bird Lagoon,-22.18,155.47,2022-12-11,3.5,RLS,29,11:15:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,2,,POINT (155.47000122070312 -22.18000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-366b,923401623,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS52,Kenn Reef anchorage bommie,-21.26,155.75,2022-12-10,12,RLS,32,11:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (155.75 -21.260000228881836)
ep_m1_public_data.fid-3b25e662_1963ba17013_-366a,923401625,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS51,Saumarez stripe seasnake,-21.92,153.59,2022-12-16,6,RLS,32,11:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,1,,POINT (153.58999633789062 -21.920000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3669,923401625,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS51,Saumarez stripe seasnake,-21.92,153.59,2022-12-16,6,RLS,32,11:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,1,,POINT (153.58999633789062 -21.920000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3668,923401628,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS45,North Wreck Reef,-22.18,155.18,2022-12-15,10,RLS,40,10:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,1,,POINT (155.17999267578125 -22.18000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3667,923401761,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Capricorn-Bunker,GBR291,Wistari Reef 1,-23.45,151.91,2022-05-30,8.5,RLS,10,15:34:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,100,1,,POINT (151.91000366210938 -23.450000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3666,923401774,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Capricorn-Bunker,GBR290,Heron Bombie,-23.44,151.9,2022-05-30,6,RLS,7,9:15:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,40,1,,POINT (151.89999389648438 -23.440000534057617)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3665,923401770,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Capricorn-Bunker,GBR285,Tenements 2,-23.43,151.93,2022-06-04,6,RLS,15,10:30:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,40,1,,POINT (151.92999267578125 -23.43000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3664,923401791,Australia,Western Australia,Leeuwin,Temperate Australasia,Geographe Bay,WA97,Devil's Lair,-33.59,115.21,2023-04-01,17.8,RLS,20,10:30:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Caretta caretta,Caretta caretta,75,1,,POINT (115.20999908447266 -33.59000015258789)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3663,923402160,Australia,Other Territories,Lord Howe and Norfolk Islands,Central Indo-Pacific,Elizabeth and Middleton Reefs,EMR27,Elizabeth Anchorage East,-29.92,159.06,2023-06-07,8,RLS,22,10:30:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,150,1,,POINT (159.05999755859375 -29.920000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3662,923402161,Australia,Queensland,Tweed-Moreton,Temperate Australasia,Moreton,MBMP2,Shag Rock,-27.41,153.53,2023-06-11,8,RLS,10,9:30:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Caretta caretta,Caretta caretta,112.5,1,,POINT (153.52999877929688 -27.40999984741211)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3661,923402165,Australia,Queensland,Tweed-Moreton,Temperate Australasia,Moreton,MBMP2,Shag Rock,-27.41,153.53,2023-06-11,5,RLS,12,9:30:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,35,1,,POINT (153.52999877929688 -27.40999984741211)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3660,923402848,Australia,New South Wales,Lord Howe and Norfolk Islands,Central Indo-Pacific,Lord Howe Island,LHI34,Neds Beach Deep,-31.51,159.07,2024-03-26,11,RLS,26,11:40:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (159.07000732421875 -31.510000228881836)
ep_m1_public_data.fid-3b25e662_1963ba17013_-365f,923403236,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Capricorn-Bunker,GBR13,North West Island anchorage,-23.3,151.69,2023-07-02,5,RLS,12,10:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Caretta caretta,Caretta caretta,125,1,,POINT (151.69000244140625 -23.299999237060547)
ep_m1_public_data.fid-3b25e662_1963ba17013_-365e,923403227,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,QLD inshore - South,GBR108,Middle Percy NW,-21.64,150.25,2023-07-03,6,RLS,6,16:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (150.25 -21.639999389648438)
